// AAEMU
// Database file
// 
// Values: monsterId, className, name, level, exp, classExp, hp, defense
//---------------------------------------------------------------------------

[
// Doodads
//---------------------------------------------------------------------------
{ doodadId: 272, className: "Напр.: Таймер", name: "Напр.: Таймер" },
{ doodadId: 991, className: "Эффект разрушения лавой равнины Звездный крест", name: "Эффект разрушения лавой равнины Звездный крест" },
{ doodadId: 993, className: "Ящик с бумагами", name: "Ящик с бумагами" },
{ doodadId: 994, className: "(test)район Бофы onoff", name: "(test)район Бофы onoff" },
{ doodadId: 995, className: "Огненная стрела", name: "Огненная стрела" },
{ doodadId: 996, className: "Гниющее мясо", name: "Гниющее мясо" },
{ doodadId: 997, className: "Яйцо гарпии", name: "Яйцо гарпии" },
{ doodadId: 998, className: "Эффект разрушения от перекрытия выходного отверстия равнины звездного креста", name: "Эффект разрушения от перекрытия выходного отверстия равнины звездного креста" },
{ doodadId: 999, className: "Подозрительный сундук", name: "Подозрительный сундук" },
{ doodadId: 1000, className: "Мусорный бак", name: "Мусорный бак" },
{ doodadId: 1001, className: "Мусор", name: "Мусор" },
{ doodadId: 1011, className: "Дверь постоялого двора Ост-Терра", name: "Дверь постоялого двора Ост-Терра" },
{ doodadId: 1012, className: "Точка взрыва четвертой звездной могилы", name: "Точка взрыва четвертой звездной могилы" },
{ doodadId: 1013, className: "Кристалл", name: "Кристалл" },
{ doodadId: 1014, className: "Статуя богини Изы", name: "Статуя богини Изы" },
{ doodadId: 1015, className: "Статуя Акритеса", name: "Статуя Акритеса" },
{ doodadId: 1016, className: "Статуя Хоры", name: "Статуя Хоры" },
{ doodadId: 1017, className: "Яблоня", name: "Яблоня" },
{ doodadId: 1018, className: "Могила", name: "Могила" },
{ doodadId: 1019, className: "Сундук с сокровищами пирата", name: "Сундук с сокровищами пирата" },
{ doodadId: 1020, className: "Мешок с зерном", name: "Мешок с зерном" },
{ doodadId: 1021, className: "Лекарственные травы озера", name: "Лекарственные травы озера" },
{ doodadId: 1022, className: "Тело раба", name: "Тело раба" },
{ doodadId: 1023, className: "Темница из плохого дерева", name: "Темница из плохого дерева" },
{ doodadId: 1024, className: "Огромный ящик с грузом", name: "Огромный ящик с грузом" },
{ doodadId: 1025, className: "Крышка колодца", name: "Крышка колодца" },
{ doodadId: 1026, className: "Засов темницы", name: "Засов темницы" },
{ doodadId: 1027, className: "Ворота возврата", name: "Ворота возврата" },
{ doodadId: 1028, className: "Деревянный пол", name: "Деревянный пол" },
{ doodadId: 1029, className: "Точка вызова жены Руфуса", name: "Точка вызова жены Руфуса" },
{ doodadId: 1030, className: "Клетка", name: "Клетка" },
{ doodadId: 1031, className: "Скрытые шторы Риайа", name: "Скрытые шторы Риайа" },
{ doodadId: 1032, className: "Магия Иллиона", name: "Магия Иллиона" },
{ doodadId: 1033, className: "TEST_свалившееся от Joint дерево_сера", name: "TEST_свалившееся от Joint дерево_сера" },
{ doodadId: 1034, className: "Указатель для ношения с собой", name: "Указатель для ношения с собой" },
{ doodadId: 1035, className: "Книжный стеллаж Адриана", name: "Книжный стеллаж Адриана" },
{ doodadId: 1036, className: "Наследство мертвеца", name: "Наследство мертвеца" },
{ doodadId: 1037, className: "Яд", name: "Яд" },
{ doodadId: 1038, className: "Секретный ящик патриарха орков", name: "Секретный ящик патриарха орков" },
{ doodadId: 1039, className: "Вызов паутины", name: "Вызов паутины" },
{ doodadId: 1040, className: "Награбленное добро", name: "Награбленное добро" },
{ doodadId: 1041, className: "Магический кувшин", name: "Магический кувшин" },
{ doodadId: 1042, className: "Украденные вещи", name: "Украденные вещи" },
{ doodadId: 1043, className: "Таинственное растение", name: "Таинственное растение" },
{ doodadId: 1045, className: "Оставленная сумка с вещами", name: "Оставленная сумка с вещами" },
